ProductKey,BK_product_id,ProductName,MainCategory,SubCategory,UnitPrice,CreationDateKey,IsDiscontinued,RowCycleId,RowUpdateCycleId,InsertDate,UpdateDate
1339,1339,Recent IndianRed,Toys & Games,Puzzles,"396,22",20250514,1,1,NULL,2025-08-27 16:36:00,NULL
1340,1340,Cup DarkOrange,Health & Beauty,Supplements,"478,35",20230928,1,1,NULL,2025-08-27 16:36:00,NULL
1341,1341,Central MidnightBlue,Toys & Games,Puzzles,"447,89",20250128,0,1,NULL,2025-08-27 16:36:00,NULL
1342,1342,Training LavenderBlush,Clothing,T-Shirts,"351,89",20231028,0,1,NULL,2025-08-27 16:36:00,NULL
1343,1343,Police Chartreuse,Health & Beauty,Makeup,"228,12",20240205,0,1,NULL,2025-08-27 16:36:00,NULL
1344,1344,War DarkGreen,Toys & Games,Board Games,"254,39",20240220,0,1,NULL,2025-08-27 16:36:00,NULL
1345,1345,Book DarkTurquoise,Electronics,Laptops,"125,17",20240228,0,1,NULL,2025-08-27 16:36:00,NULL
1346,1346,Blood Lime,Electronics,Tablets,"241,72",20240815,0,1,NULL,2025-08-27 16:36:00,NULL
1347,1347,Nature CornflowerBlue,Home Goods,Appliances,"268,74",20231220,0,1,NULL,2025-08-27 16:36:00,NULL
1348,1348,Involve Fuchsia,Electronics,Smartphones,"193,59",20250402,0,1,NULL,2025-08-27 16:36:00,NULL
1349,1349,Yourself MediumAquaMarine,Toys & Games,Board Games,"29,05",20241106,0,1,NULL,2025-08-27 16:36:00,NULL
1350,1350,Face Yellow,Sports Equipment,Outdoor,"168,70",20230917,0,1,NULL,2025-08-27 16:36:00,NULL
1351,1351,Health Linen,Home Goods,Kitchenware,"455,34",20250320,0,1,NULL,2025-08-27 16:36:00,NULL
1352,1352,Popular Plum,Electronics,Cameras,"478,40",20240512,0,1,NULL,2025-08-27 16:36:00,NULL
1353,1353,Heart BlanchedAlmond,Electronics,Tablets,"207,25",20240207,0,1,NULL,2025-08-27 16:36:00,NULL
1354,1354,Else AntiqueWhite,Health & Beauty,Skincare,"437,33",20240206,0,1,NULL,2025-08-27 16:36:00,NULL
1355,1355,Republican MediumSeaGreen,Toys & Games,Dolls,"403,19",20240728,0,1,NULL,2025-08-27 16:36:00,NULL
1356,1356,Politics Pink,Clothing,Jeans,"38,25",20231229,0,1,NULL,2025-08-27 16:36:00,NULL
1357,1357,Us GoldenRod,Clothing,Jackets,"46,00",20241124,0,1,NULL,2025-08-27 16:36:00,NULL
1358,1358,Fire DeepSkyBlue,Toys & Games,Action Figures,"229,35",20240321,0,1,NULL,2025-08-27 16:36:00,NULL
1359,1359,Themselves SlateBlue,Health & Beauty,Skincare,"333,26",20240720,0,1,NULL,2025-08-27 16:36:00,NULL
1360,1360,Employee HotPink,Clothing,Dresses,"165,67",20250403,0,1,NULL,2025-08-27 16:36:00,NULL
1361,1361,Treat SeaGreen,Sports Equipment,Outdoor,"111,40",20240511,0,1,NULL,2025-08-27 16:36:00,NULL
1362,1362,Suddenly Violet,Clothing,T-Shirts,"186,55",20240129,0,1,NULL,2025-08-27 16:36:00,NULL
1363,1363,Message GhostWhite,Toys & Games,Dolls,"326,49",20231008,0,1,NULL,2025-08-27 16:36:00,NULL
1364,1364,Book MidnightBlue,Home Goods,Bedding,"330,23",20240218,1,1,NULL,2025-08-27 16:36:00,NULL
1365,1365,Watch DarkKhaki,Electronics,Smartphones,"411,73",20231211,0,1,NULL,2025-08-27 16:36:00,NULL
1366,1366,Human SandyBrown,Health & Beauty,Makeup,"269,76",20231202,0,1,NULL,2025-08-27 16:36:00,NULL
1367,1367,Remain Linen,Home Goods,Kitchenware,"355,02",20250315,0,1,NULL,2025-08-27 16:36:00,NULL
1368,1368,Key Green,Health & Beauty,Makeup,"483,32",20240510,0,1,NULL,2025-08-27 16:36:00,NULL
1369,1369,Speech Orange,Toys & Games,Action Figures,"21,92",20240214,0,1,NULL,2025-08-27 16:36:00,NULL
1370,1370,Against HoneyDew,Health & Beauty,Supplements,"240,01",20241107,0,1,NULL,2025-08-27 16:36:00,NULL
1371,1371,Tv MediumSlateBlue,Electronics,Headphones,"111,51",20240325,0,1,NULL,2025-08-27 16:36:00,NULL
1372,1372,Whose Snow,Books,Academic,"368,59",20240813,0,1,NULL,2025-08-27 16:36:00,NULL
1373,1373,Strategy MediumPurple,Toys & Games,Puzzles,"463,17",20240108,0,1,NULL,2025-08-27 16:36:00,NULL
1374,1374,Because LightGoldenRodYellow,Clothing,Jackets,"102,75",20240817,0,1,NULL,2025-08-27 16:36:00,NULL
1375,1375,Wonder SkyBlue,Clothing,Dresses,"77,55",20240226,0,1,NULL,2025-08-27 16:36:00,NULL
1376,1376,Put Aqua,Books,Fiction,"72,24",20231231,0,1,NULL,2025-08-27 16:36:00,NULL
1377,1377,Road OliveDrab,Sports Equipment,Outdoor,"292,95",20250511,0,1,NULL,2025-08-27 16:36:00,NULL
1378,1378,Growth HotPink,Toys & Games,Dolls,"93,62",20240123,0,1,NULL,2025-08-27 16:36:00,NULL
1379,1379,Left DarkOrange,Health & Beauty,Skincare,"121,25",20240520,0,1,NULL,2025-08-27 16:36:00,NULL
1380,1380,Assume Aquamarine,Books,Fiction,"247,08",20240430,0,1,NULL,2025-08-27 16:36:00,NULL
1381,1381,Increase DarkOrchid,Books,Children's,"336,16",20240701,0,1,NULL,2025-08-27 16:36:00,NULL
1382,1382,Perform Silver,Clothing,Dresses,"482,46",20240901,0,1,NULL,2025-08-27 16:36:00,NULL
1383,1383,Political SlateGray,Health & Beauty,Skincare,"95,00",20240727,0,1,NULL,2025-08-27 16:36:00,NULL
1384,1384,Dark Pink,Clothing,Jeans,"113,08",20240924,0,1,NULL,2025-08-27 16:36:00,NULL
1385,1385,Move MediumSpringGreen,Toys & Games,Dolls,"499,55",20241011,0,1,NULL,2025-08-27 16:36:00,NULL
1386,1386,Project LightSeaGreen,Home Goods,Bedding,"326,54",20240819,0,1,NULL,2025-08-27 16:36:00,NULL
1387,1387,Statement DarkSlateGray,Health & Beauty,Supplements,"97,15",20241202,1,1,NULL,2025-08-27 16:36:00,NULL
1388,1388,Tough Ivory,Electronics,Smartphones,"46,68",20240728,0,1,NULL,2025-08-27 16:36:00,NULL
1389,1389,Risk SlateGray,Clothing,Dresses,"454,93",20231215,0,1,NULL,2025-08-27 16:36:00,NULL
1390,1390,Sing Bisque,Electronics,Smartphones,"111,09",20240126,0,1,NULL,2025-08-27 16:36:00,NULL
1391,1391,Door DarkMagenta,Books,Children's,"390,81",20250518,0,1,NULL,2025-08-27 16:36:00,NULL
1392,1392,Next LawnGreen,Sports Equipment,Water Sports,"228,17",20240922,0,1,NULL,2025-08-27 16:36:00,NULL
1393,1393,Entire Maroon,Sports Equipment,Team Sports,"67,87",20250314,0,1,NULL,2025-08-27 16:36:00,NULL
1394,1394,Stay DeepSkyBlue,Electronics,Cameras,"28,64",20240902,0,1,NULL,2025-08-27 16:36:00,NULL
1395,1395,Stuff Cornsilk,Books,Children's,"198,94",20230920,0,1,NULL,2025-08-27 16:36:00,NULL
1396,1396,Out Black,Electronics,Headphones,"13,31",20250329,1,1,NULL,2025-08-27 16:36:00,NULL
1397,1397,Money ForestGreen,Electronics,Laptops,"415,36",20240605,0,1,NULL,2025-08-27 16:36:00,NULL
1398,1398,Treat HoneyDew,Books,Fiction,"81,31",20250306,0,1,NULL,2025-08-27 16:36:00,NULL
1399,1399,Maybe ForestGreen,Books,Fiction,"192,72",20240806,0,1,NULL,2025-08-27 16:36:00,NULL
1400,1400,Glass Thistle,Clothing,Jackets,"475,58",20240430,0,1,NULL,2025-08-27 16:36:00,NULL
1401,1401,Half DarkSalmon,Home Goods,Bedding,"229,85",20240807,0,1,NULL,2025-08-27 16:36:00,NULL
1402,1402,Something DarkViolet,Books,Academic,"461,11",20241107,0,1,NULL,2025-08-27 16:36:00,NULL
1403,1403,Measure Maroon,Clothing,Dresses,"291,51",20240909,0,1,NULL,2025-08-27 16:36:00,NULL
1404,1404,Such DeepSkyBlue,Books,Fiction,"381,37",20240928,0,1,NULL,2025-08-27 16:36:00,NULL
1405,1405,Physical DarkCyan,Electronics,Laptops,"85,77",20240708,0,1,NULL,2025-08-27 16:36:00,NULL
1406,1406,Yeah MidnightBlue,Sports Equipment,Outdoor,"296,88",20240403,0,1,NULL,2025-08-27 16:36:00,NULL
1407,1407,Visit DodgerBlue,Toys & Games,Puzzles,"302,68",20250221,1,1,NULL,2025-08-27 16:36:00,NULL
1408,1408,Perhaps DimGray,Books,Academic,"238,05",20250321,0,1,NULL,2025-08-27 16:36:00,NULL
1409,1409,Whose BurlyWood,Health & Beauty,Supplements,"272,25",20240103,0,1,NULL,2025-08-27 16:36:00,NULL
1410,1410,Hear SaddleBrown,Toys & Games,Action Figures,"281,14",20250508,0,1,NULL,2025-08-27 16:36:00,NULL
1411,1411,Thing DarkRed,Home Goods,Appliances,"300,42",20240623,0,1,NULL,2025-08-27 16:36:00,NULL
1412,1412,Any DarkTurquoise,Electronics,Headphones,"196,52",20250224,0,1,NULL,2025-08-27 16:36:00,NULL
1413,1413,Figure DarkMagenta,Home Goods,Decor,"463,73",20250305,0,1,NULL,2025-08-27 16:36:00,NULL
1414,1414,Church Blue,Home Goods,Kitchenware,"349,51",20240307,0,1,NULL,2025-08-27 16:36:00,NULL
1415,1415,Chance DarkBlue,Clothing,Jeans,"373,90",20240322,0,1,NULL,2025-08-27 16:36:00,NULL
1416,1416,Message DarkSalmon,Health & Beauty,Skincare,"63,96",20230919,0,1,NULL,2025-08-27 16:36:00,NULL
1417,1417,Memory MediumVioletRed,Home Goods,Appliances,"311,63",20241008,0,1,NULL,2025-08-27 16:36:00,NULL
1418,1418,Sign Gold,Home Goods,Bedding,"248,13",20231109,0,1,NULL,2025-08-27 16:36:00,NULL
1419,1419,Catch DarkCyan,Health & Beauty,Supplements,"408,41",20230828,0,1,NULL,2025-08-27 16:36:00,NULL
1420,1420,Cell FloralWhite,Electronics,Cameras,"422,76",20250126,0,1,NULL,2025-08-27 16:36:00,NULL
1421,1421,Sea GhostWhite,Toys & Games,Puzzles,"454,55",20240315,0,1,NULL,2025-08-27 16:36:00,NULL
1422,1422,Idea Chartreuse,Sports Equipment,Team Sports,"213,25",20231106,0,1,NULL,2025-08-27 16:36:00,NULL
1423,1423,With Red,Clothing,Jeans,"444,54",20240202,0,1,NULL,2025-08-27 16:36:00,NULL
1424,1424,Difference GoldenRod,Sports Equipment,Water Sports,"126,37",20230923,0,1,NULL,2025-08-27 16:36:00,NULL
1425,1425,People AliceBlue,Books,Fiction,"119,96",20241012,0,1,NULL,2025-08-27 16:36:00,NULL
1426,1426,Catch OliveDrab,Books,Academic,"238,98",20231202,0,1,NULL,2025-08-27 16:36:00,NULL
1427,1427,Reveal LightSkyBlue,Electronics,Smartphones,"342,80",20231107,0,1,NULL,2025-08-27 16:36:00,NULL
1428,1428,Major GreenYellow,Sports Equipment,Water Sports,"55,74",20241030,0,1,NULL,2025-08-27 16:36:00,NULL
1429,1429,Of Crimson,Electronics,Laptops,"445,08",20240827,1,1,NULL,2025-08-27 16:36:00,NULL
1430,1430,Own Crimson,Clothing,T-Shirts,"6,55",20230828,0,1,NULL,2025-08-27 16:36:00,NULL
1431,1431,Republican OldLace,Clothing,T-Shirts,"65,45",20250306,1,1,NULL,2025-08-27 16:36:00,NULL
1432,1432,Serious LightGreen,Books,Non-Fiction,"101,68",20240624,0,1,NULL,2025-08-27 16:36:00,NULL
1433,1433,Short MediumOrchid,Health & Beauty,Makeup,"338,79",20250224,0,1,NULL,2025-08-27 16:36:00,NULL
1434,1434,Protect Crimson,Electronics,Laptops,"270,13",20241002,0,1,NULL,2025-08-27 16:36:00,NULL
1435,1435,Build YellowGreen,Health & Beauty,Supplements,"419,12",20250425,0,1,NULL,2025-08-27 16:36:00,NULL
1436,1436,Close Peru,Toys & Games,Action Figures,"444,73",20240812,1,1,NULL,2025-08-27 16:36:00,NULL
1437,1437,Notice LightCyan,Electronics,Tablets,"468,85",20241215,0,1,NULL,2025-08-27 16:36:00,NULL
1438,1438,Myself DarkBlue,Clothing,Dresses,"40,90",20231021,0,1,NULL,2025-08-27 16:36:00,NULL
1439,1439,Reason LightPink,Electronics,Headphones,"473,79",20240225,0,1,NULL,2025-08-27 16:36:00,NULL
1440,1440,Politics OliveDrab,Health & Beauty,Makeup,"13,34",20240506,0,1,NULL,2025-08-27 16:36:00,NULL
1441,1441,Challenge MediumOrchid,Clothing,Shoes,"260,77",20241130,0,1,NULL,2025-08-27 16:36:00,NULL
1442,1442,Way Fuchsia,Sports Equipment,Fitness,"106,48",20240530,0,1,NULL,2025-08-27 16:36:00,NULL
1443,1443,Follow MediumPurple,Electronics,Tablets,"186,79",20250514,0,1,NULL,2025-08-27 16:36:00,NULL
1444,1444,Letter ForestGreen,Electronics,Smartphones,"438,29",20231126,0,1,NULL,2025-08-27 16:36:00,NULL
1445,1445,Style Plum,Electronics,Laptops,"65,53",20231129,0,1,NULL,2025-08-27 16:36:00,NULL
1446,1446,Box DarkKhaki,Clothing,Jeans,"198,68",20240203,0,1,NULL,2025-08-27 16:36:00,NULL
1447,1447,Tell AntiqueWhite,Electronics,Headphones,"158,13",20231101,0,1,NULL,2025-08-27 16:36:00,NULL
1448,1448,Chair Chocolate,Home Goods,Decor,"243,22",20231207,0,1,NULL,2025-08-27 16:36:00,NULL
1449,1449,Bar LightSteelBlue,Clothing,Jackets,"158,30",20250214,0,1,NULL,2025-08-27 16:36:00,NULL
1450,1450,Office Green,Clothing,Jackets,"168,84",20231028,0,1,NULL,2025-08-27 16:36:00,NULL
1451,1451,Believe Coral,Clothing,Dresses,"449,90",20250502,0,1,NULL,2025-08-27 16:36:00,NULL
1452,1452,Important DarkGray,Electronics,Smartphones,"368,48",20231005,1,1,NULL,2025-08-27 16:36:00,NULL
1453,1453,Since SteelBlue,Clothing,T-Shirts,"12,79",20240626,0,1,NULL,2025-08-27 16:36:00,NULL
1454,1454,Rock Aquamarine,Toys & Games,Puzzles,"163,70",20240312,0,1,NULL,2025-08-27 16:36:00,NULL
1455,1455,Hand PowderBlue,Books,Non-Fiction,"115,61",20240126,0,1,NULL,2025-08-27 16:36:00,NULL
1456,1456,Night Azure,Clothing,Dresses,"116,14",20250121,0,1,NULL,2025-08-27 16:36:00,NULL
1457,1457,Whole DarkMagenta,Clothing,Shoes,"333,00",20230928,0,1,NULL,2025-08-27 16:36:00,NULL
1458,1458,Maintain Green,Home Goods,Bedding,"451,09",20250228,1,1,NULL,2025-08-27 16:36:00,NULL
1459,1459,Detail GhostWhite,Sports Equipment,Team Sports,"310,84",20240923,0,1,NULL,2025-08-27 16:36:00,NULL
1460,1460,Show PaleTurquoise,Home Goods,Bedding,"352,29",20231006,0,1,NULL,2025-08-27 16:36:00,NULL
1461,1461,Face SandyBrown,Toys & Games,Dolls,"33,77",20240601,0,1,NULL,2025-08-27 16:36:00,NULL
1462,1462,End LawnGreen,Sports Equipment,Water Sports,"146,88",20240511,0,1,NULL,2025-08-27 16:36:00,NULL
1463,1463,White DarkCyan,Electronics,Headphones,"474,05",20231022,0,1,NULL,2025-08-27 16:36:00,NULL
1464,1464,My Yellow,Clothing,T-Shirts,"253,83",20250318,0,1,NULL,2025-08-27 16:36:00,NULL
1465,1465,Investment MediumSpringGreen,Toys & Games,Puzzles,"35,51",20231031,0,1,NULL,2025-08-27 16:36:00,NULL
1466,1466,Challenge FireBrick,Sports Equipment,Water Sports,"72,54",20250112,0,1,NULL,2025-08-27 16:36:00,NULL
1467,1467,Message MediumVioletRed,Clothing,Shoes,"221,45",20250312,0,1,NULL,2025-08-27 16:36:00,NULL
1468,1468,Worker DarkViolet,Books,Non-Fiction,"313,99",20240709,0,1,NULL,2025-08-27 16:36:00,NULL
1469,1469,Appear Gold,Books,Academic,"191,16",20250127,0,1,NULL,2025-08-27 16:36:00,NULL
1470,1470,Follow Crimson,Sports Equipment,Water Sports,"193,55",20250115,0,1,NULL,2025-08-27 16:36:00,NULL
1471,1471,Strong Ivory,Electronics,Laptops,"69,20",20240519,0,1,NULL,2025-08-27 16:36:00,NULL
1472,1472,Receive Chartreuse,Home Goods,Furniture,"109,06",20231121,0,1,NULL,2025-08-27 16:36:00,NULL
1473,1473,Whose OliveDrab,Sports Equipment,Water Sports,"19,98",20240419,0,1,NULL,2025-08-27 16:36:00,NULL
1474,1474,Describe Aquamarine,Home Goods,Appliances,"393,15",20240628,0,1,NULL,2025-08-27 16:36:00,NULL
1475,1475,Serious LavenderBlush,Home Goods,Kitchenware,"407,30",20240114,0,1,NULL,2025-08-27 16:36:00,NULL
1476,1476,Edge DarkOliveGreen,Sports Equipment,Outdoor,"62,24",20241118,0,1,NULL,2025-08-27 16:36:00,NULL
1477,1477,Everything SlateBlue,Toys & Games,Board Games,"16,97",20240824,0,1,NULL,2025-08-27 16:36:00,NULL
1478,1478,Career DarkKhaki,Books,Non-Fiction,"384,50",20250220,0,1,NULL,2025-08-27 16:36:00,NULL
1479,1479,Trouble Linen,Clothing,T-Shirts,"182,35",20240304,0,1,NULL,2025-08-27 16:36:00,NULL
1480,1480,Suggest PaleGoldenRod,Toys & Games,Dolls,"213,85",20250318,0,1,NULL,2025-08-27 16:36:00,NULL
1481,1481,Program Tan,Clothing,Jeans,"313,81",20241102,1,1,NULL,2025-08-27 16:36:00,NULL
1482,1482,Magazine Gold,Home Goods,Decor,"391,65",20240112,0,1,NULL,2025-08-27 16:36:00,NULL
1483,1483,Born Linen,Electronics,Tablets,"326,06",20240504,1,1,NULL,2025-08-27 16:36:00,NULL
1484,1484,Republican Beige,Electronics,Headphones,"483,49",20231123,0,1,NULL,2025-08-27 16:36:00,NULL
1485,1485,Decision LightSalmon,Clothing,Dresses,"277,37",20240727,0,1,NULL,2025-08-27 16:36:00,NULL
1486,1486,Including RoyalBlue,Sports Equipment,Fitness,"226,16",20241211,0,1,NULL,2025-08-27 16:36:00,NULL
1487,1487,Talk DeepSkyBlue,Health & Beauty,Supplements,"52,26",20240612,0,1,NULL,2025-08-27 16:36:00,NULL
1488,1488,Save DodgerBlue,Health & Beauty,Skincare,"43,18",20250316,0,1,NULL,2025-08-27 16:36:00,NULL
1489,1489,Receive Aquamarine,Electronics,Smartphones,"113,33",20241211,0,1,NULL,2025-08-27 16:36:00,NULL
1490,1490,Sound Linen,Health & Beauty,Skincare,"317,42",20250110,0,1,NULL,2025-08-27 16:36:00,NULL
1491,1491,This Wheat,Health & Beauty,Skincare,"72,08",20240806,0,1,NULL,2025-08-27 16:36:00,NULL
1492,1492,Each MediumSeaGreen,Electronics,Smartphones,"341,87",20250115,0,1,NULL,2025-08-27 16:36:00,NULL
1493,1493,Walk Blue,Toys & Games,Dolls,"311,37",20250506,0,1,NULL,2025-08-27 16:36:00,NULL
1494,1494,Idea Coral,Clothing,Jackets,"270,61",20231121,1,1,NULL,2025-08-27 16:36:00,NULL
1495,1495,Amount MediumAquaMarine,Electronics,Laptops,"387,74",20240728,0,1,NULL,2025-08-27 16:36:00,NULL
1496,1496,Study BlueViolet,Clothing,Jackets,"319,23",20240330,0,1,NULL,2025-08-27 16:36:00,NULL
1497,1497,Prevent Blue,Clothing,Jeans,"468,71",20240720,0,1,NULL,2025-08-27 16:36:00,NULL
1498,1498,Administration DarkOliveGreen,Books,Children's,"285,95",20240710,0,1,NULL,2025-08-27 16:36:00,NULL
1499,1499,Vote DarkSlateGray,Books,Fiction,"400,22",20250408,0,1,NULL,2025-08-27 16:36:00,NULL
1500,1500,Early SlateBlue,Toys & Games,Dolls,"321,70",20241031,0,1,NULL,2025-08-27 16:36:00,NULL
1501,1501,Need DarkOrchid,Home Goods,Kitchenware,"417,74",20231110,0,1,NULL,2025-08-27 16:36:00,NULL
1502,1502,Big Indigo,Toys & Games,Board Games,"200,18",20240926,0,1,NULL,2025-08-27 16:36:00,NULL
1503,1503,Understand Aquamarine,Sports Equipment,Water Sports,"204,02",20230920,0,1,NULL,2025-08-27 16:36:00,NULL
1504,1504,Add SeaShell,Home Goods,Decor,"90,03",20240811,0,1,NULL,2025-08-27 16:36:00,NULL
1505,1505,Adult Thistle,Clothing,Shoes,"128,09",20240108,0,1,NULL,2025-08-27 16:36:00,NULL
1506,1506,Yet MediumPurple,Electronics,Laptops,"261,00",20250523,1,1,NULL,2025-08-27 16:36:00,NULL
1507,1507,Lay DimGray,Health & Beauty,Makeup,"25,85",20240831,0,1,NULL,2025-08-27 16:36:00,NULL
1508,1508,Anyone SkyBlue,Clothing,T-Shirts,"356,20",20240508,0,1,NULL,2025-08-27 16:36:00,NULL
1509,1509,Institution SlateGray,Home Goods,Furniture,"25,60",20231123,0,1,NULL,2025-08-27 16:36:00,NULL
1510,1510,Trouble Lavender,Clothing,Jeans,"336,47",20240208,0,1,NULL,2025-08-27 16:36:00,NULL
1511,1511,Community MediumBlue,Clothing,T-Shirts,"114,55",20250218,0,1,NULL,2025-08-27 16:36:00,NULL
1512,1512,Fear MediumAquaMarine,Home Goods,Decor,"275,14",20241206,0,1,NULL,2025-08-27 16:36:00,NULL
1513,1513,Knowledge PaleVioletRed,Health & Beauty,Makeup,"435,38",20240614,0,1,NULL,2025-08-27 16:36:00,NULL
1514,1514,Report SpringGreen,Home Goods,Furniture,"417,93",20241219,0,1,NULL,2025-08-27 16:36:00,NULL
1515,1515,Fill Green,Books,Non-Fiction,"215,21",20250220,0,1,NULL,2025-08-27 16:36:00,NULL
1516,1516,Collection IndianRed,Health & Beauty,Haircare,"401,80",20240601,0,1,NULL,2025-08-27 16:36:00,NULL
1517,1517,Senior DarkBlue,Clothing,T-Shirts,"225,74",20241106,0,1,NULL,2025-08-27 16:36:00,NULL
1518,1518,Thus MistyRose,Electronics,Headphones,"187,69",20231226,0,1,NULL,2025-08-27 16:36:00,NULL
1519,1519,In Bisque,Toys & Games,Board Games,"194,11",20240612,0,1,NULL,2025-08-27 16:36:00,NULL
1520,1520,Behind LightSeaGreen,Electronics,Cameras,"246,64",20240102,0,1,NULL,2025-08-27 16:36:00,NULL
1521,1521,Really SlateGray,Toys & Games,Dolls,"15,90",20231108,0,1,NULL,2025-08-27 16:36:00,NULL
1522,1522,Meeting DarkOrange,Sports Equipment,Team Sports,"70,40",20240411,0,1,NULL,2025-08-27 16:36:00,NULL
1523,1523,Clearly Lime,Toys & Games,Action Figures,"96,36",20241107,0,1,NULL,2025-08-27 16:36:00,NULL
1524,1524,Role OldLace,Clothing,Jeans,"226,21",20231114,0,1,NULL,2025-08-27 16:36:00,NULL
1525,1525,War RosyBrown,Clothing,Jeans,"88,70",20231107,0,1,NULL,2025-08-27 16:36:00,NULL
1526,1526,Audience BlanchedAlmond,Home Goods,Appliances,"404,91",20241020,0,1,NULL,2025-08-27 16:36:00,NULL
1527,1527,Professional PaleTurquoise,Clothing,Shoes,"196,32",20250321,0,1,NULL,2025-08-27 16:36:00,NULL
1528,1528,Phone LightGray,Electronics,Smartphones,"175,05",20240329,0,1,NULL,2025-08-27 16:36:00,NULL
1529,1529,Once LavenderBlush,Clothing,Jeans,"192,37",20240714,0,1,NULL,2025-08-27 16:36:00,NULL
1530,1530,Able PaleTurquoise,Electronics,Cameras,"343,57",20240402,1,1,NULL,2025-08-27 16:36:00,NULL
1531,1531,Then Snow,Clothing,Dresses,"388,74",20240919,0,1,NULL,2025-08-27 16:36:00,NULL
1532,1532,Economic LightGreen,Health & Beauty,Haircare,"24,30",20250408,1,1,NULL,2025-08-27 16:36:00,NULL
1533,1533,Likely HoneyDew,Clothing,Shoes,"73,30",20240308,0,1,NULL,2025-08-27 16:36:00,NULL
1534,1534,A DarkTurquoise,Sports Equipment,Team Sports,"306,26",20241118,0,1,NULL,2025-08-27 16:36:00,NULL
1535,1535,Light PaleGreen,Home Goods,Decor,"291,34",20241125,0,1,NULL,2025-08-27 16:36:00,NULL
1536,1536,Lot DarkOliveGreen,Books,Fiction,"216,54",20231117,0,1,NULL,2025-08-27 16:36:00,NULL
1537,1537,Loss Purple,Sports Equipment,Fitness,"62,18",20230930,0,1,NULL,2025-08-27 16:36:00,NULL
1538,1538,Back Salmon,Electronics,Smartphones,"246,94",20250225,0,1,NULL,2025-08-27 16:36:00,NULL
1539,1539,Section LightCyan,Clothing,Dresses,"180,82",20230917,0,1,NULL,2025-08-27 16:36:00,NULL
1540,1540,Value DarkSalmon,Clothing,T-Shirts,"225,94",20250307,0,1,NULL,2025-08-27 16:36:00,NULL
1541,1541,Democrat Coral,Toys & Games,Puzzles,"356,12",20240313,0,1,NULL,2025-08-27 16:36:00,NULL
1542,1542,Three Tan,Electronics,Laptops,"191,00",20240306,0,1,NULL,2025-08-27 16:36:00,NULL
1543,1543,National LightYellow,Electronics,Cameras,"130,25",20250509,0,1,NULL,2025-08-27 16:36:00,NULL
1544,1544,News Cyan,Sports Equipment,Outdoor,"173,02",20231124,0,1,NULL,2025-08-27 16:36:00,NULL
1545,1545,Certainly Gray,Clothing,Jackets,"384,84",20241212,0,1,NULL,2025-08-27 16:36:00,NULL
1546,1546,When YellowGreen,Toys & Games,Action Figures,"338,74",20230916,0,1,NULL,2025-08-27 16:36:00,NULL
1547,1547,Future Teal,Home Goods,Bedding,"364,43",20241002,0,1,NULL,2025-08-27 16:36:00,NULL
1548,1548,Show WhiteSmoke,Books,Non-Fiction,"341,32",20240921,0,1,NULL,2025-08-27 16:36:00,NULL
1549,1549,Especially DarkSeaGreen,Sports Equipment,Team Sports,"357,19",20250501,0,1,NULL,2025-08-27 16:36:00,NULL
1550,1550,Admit BlueViolet,Home Goods,Appliances,"467,80",20240422,0,1,NULL,2025-08-27 16:36:00,NULL
1551,1551,Already LightSeaGreen,Clothing,Jeans,"482,80",20241230,0,1,NULL,2025-08-27 16:36:00,NULL
1552,1552,Response LightSeaGreen,Toys & Games,Board Games,"289,29",20240519,0,1,NULL,2025-08-27 16:36:00,NULL
1553,1553,Institution LightSeaGreen,Electronics,Tablets,"267,85",20240907,1,1,NULL,2025-08-27 16:36:00,NULL
1554,1554,Film Fuchsia,Books,Non-Fiction,"44,78",20250404,0,1,NULL,2025-08-27 16:36:00,NULL
1555,1555,Bit DarkCyan,Home Goods,Furniture,"14,97",20250412,0,1,NULL,2025-08-27 16:36:00,NULL
1556,1556,Congress LavenderBlush,Sports Equipment,Water Sports,"397,19",20250422,0,1,NULL,2025-08-27 16:36:00,NULL
1557,1557,Though MediumPurple,Toys & Games,Dolls,"243,05",20231026,0,1,NULL,2025-08-27 16:36:00,NULL
1558,1558,Apply Green,Electronics,Smartphones,"388,21",20240209,0,1,NULL,2025-08-27 16:36:00,NULL
1559,1559,Right Bisque,Health & Beauty,Skincare,"68,98",20250327,0,1,NULL,2025-08-27 16:36:00,NULL
1560,1560,Movement DarkGreen,Health & Beauty,Skincare,"405,28",20240801,0,1,NULL,2025-08-27 16:36:00,NULL
1561,1561,Both LimeGreen,Toys & Games,Board Games,"337,19",20241111,1,1,NULL,2025-08-27 16:36:00,NULL
1562,1562,Political Cyan,Health & Beauty,Supplements,"414,48",20250211,0,1,NULL,2025-08-27 16:36:00,NULL
1563,1563,Response Plum,Home Goods,Kitchenware,"410,49",20240128,0,1,NULL,2025-08-27 16:36:00,NULL
1564,1564,Present PaleGreen,Health & Beauty,Makeup,"313,30",20250329,0,1,NULL,2025-08-27 16:36:00,NULL
1565,1565,Offer Brown,Clothing,Shoes,"71,08",20231026,0,1,NULL,2025-08-27 16:36:00,NULL
1566,1566,Account FireBrick,Books,Children's,"106,51",20240309,0,1,NULL,2025-08-27 16:36:00,NULL
1567,1567,Mouth DarkOliveGreen,Home Goods,Bedding,"314,21",20241023,1,1,NULL,2025-08-27 16:36:00,NULL
